"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0046902"	"regulation of mitochondrial membrane permeability"	"14/982"	"75/18862"	2.80878619906805e-05	0.000293291982134896	0.00017750775782007	"SFN/ATP5IF1/HIP1R/THEM4/FZD9/TP53/ZNF205/E2F1/CNP/TP63/TP73/MOAP1/MAPK8/TP53BP2"	14
"BP"	"GO:0032735"	"positive regulation of interleukin-12 production"	"10/982"	"40/18862"	2.83585679500676e-05	0.00029556518670949	0.000178883558972782	"TLR9/TRAF6/MAPK11/CD40/HMGB1/RIPK2/LAPTM5/IRF8/TLR3/TLR4"	10
"BP"	"GO:1902806"	"regulation of cell cycle G1/S phase transition"	"25/982"	"195/18862"	2.91896951311557e-05	0.000303125902950035	0.000183459496499625	"SFN/AURKA/EZH2/SOX4/CDC6/MUC1/CHEK2/CDKN2C/CDC25C/TRIAP1/TP53/E2F1/AKT1/TAF1/E2F4/TERT/GFI1B/PTPN6/PRMT2/FBXO7/ADAM17/APPL1/PKD2/PLAGL1/FHL1"	25
"BP"	"GO:0002064"	"epithelial cell development"	"26/982"	"207/18862"	2.91927205674621e-05	0.000303125902950035	0.000183459496499625	"SFN/SOX9/CCDC88C/MYO7A/TP63/CDSN/HNF4A/E2F4/SRC/SIX3/WNT7A/PDE4D/ARID4A/MYD88/MSN/FEM1B/RAP1A/FOSL2/ENG/SOX18/TMOD1/IL1B/PODXL/ICAM1/HOXA5/CDH5"	26
"BP"	"GO:0010975"	"regulation of neuron projection development"	"43/982"	"428/18862"	2.93314485835098e-05	0.000303897874713165	0.000183926713420374	"EZH2/SFRP2/BCL11A/EPHB3/ITPKA/POU3F2/RTN4IP1/PPP1R9A/AKT1/EFNB3/CAMK2B/RET/CBFA2T2/DVL1/NFATC4/RAP2A/SFRP1/PRKD1/NTRK3/SNX3/PLXND1/WNT7A/ZNF365/SIPA1L1/TIAM1/FBXO7/RTN4/CRK/TRAK2/RAP1A/EFNB2/CFLAR/MACF1/NEDD4/MAP2/NR2F1/SHANK3/CXCL12/FYN/NEDD4L/ARC/ID1/HECW2"	43
"BP"	"GO:0070932"	"histone H3 deacetylation"	"7/982"	"19/18862"	2.94340764837684e-05	0.000303897874713165	0.000183926713420374	"HDAC1/HDAC3/HDAC6/HDAC7/HDAC5/PER2/SIRT1"	7
"BP"	"GO:1900182"	"positive regulation of protein localization to nucleus"	"15/982"	"85/18862"	2.94578019921677e-05	0.000303897874713165	0.000183926713420374	"CCT6A/PARK7/CCT5/PIK3R2/HDAC3/AKT1/CCT7/SRC/TERT/MAVS/MAPK1/TPR/PIK3R1/HYAL2/FYN"	15
"BP"	"GO:0032602"	"chemokine production"	"16/982"	"95/18862"	2.94850699820341e-05	0.000303897874713165	0.000183926713420374	"TREM2/ZFPM1/TLR9/HMGB1/MAVS/RIPK2/MYD88/ADAM17/IL4R/FOXP1/TLR3/TSLP/TLR4/IL1B/IL1RL1/IL33"	16
"BP"	"GO:0061515"	"myeloid cell development"	"13/982"	"66/18862"	2.9775601397663e-05	0.000305761976783368	0.000185054915345367	"G6PD/ERCC2/ZFPM1/SRC/LYAR/PTPN6/ARID4A/PIP4K2A/FOXP1/BCL6/SH2B3/TYROBP/KIT"	13
"BP"	"GO:1902108"	"regulation of mitochondrial membrane permeability involved in apoptotic process"	"13/982"	"66/18862"	2.9775601397663e-05	0.000305761976783368	0.000185054915345367	"SFN/ATP5IF1/HIP1R/THEM4/FZD9/TP53/ZNF205/E2F1/TP63/TP73/MOAP1/MAPK8/TP53BP2"	13
"BP"	"GO:0032757"	"positive regulation of interleukin-8 production"	"12/982"	"57/18862"	2.98503720738383e-05	0.000305966313756842	0.000185178585272302	"PARK7/TLR9/HMGB1/MAVS/MYD88/CD14/TLR3/TLR1/HYAL2/TLR4/IL1B/TLR8"	12
"BP"	"GO:1904019"	"epithelial cell apoptotic process"	"18/982"	"116/18862"	3.02486010061986e-05	0.000309479264606538	0.000187304712362864	"SCG2/E2F1/TIA1/TERT/SIX3/EIF2S1/CD40/GATA2/PPARGC1A/CFLAR/GAS6/TGFBR2/ICAM1/TNFAIP3/TEK/ZFP36/ANGPT1/CDH5"	18
"BP"	"GO:1905477"	"positive regulation of protein localization to membrane"	"19/982"	"127/18862"	3.10652768616319e-05	0.000317252717546629	0.00019200940354423	"SFN/AGR2/TREM2/VIL1/TP53/E2F1/AKT1/TP63/TP73/CNPY4/AKAP5/PRKCE/CD81/ACSL3/MAPK8/TP53BP2/PIK3R1/PRKCH/FYN"	19
"BP"	"GO:0002221"	"pattern recognition receptor signaling pathway"	"26/982"	"208/18862"	3.17478009416249e-05	0.000323630234095978	0.000195869238562204	"C1QBP/PHB/TLR9/IKBKG/TRAF6/CD40/PRKCE/BIRC2/HMGB1/TNIP1/UBE2D3/RIPK2/MYD88/RTN4/APPL1/CD14/CYLD/BTK/TLR3/TLR1/IRAK3/CD300LF/TLR4/TLR8/TNFAIP3/CAV1"	26
"BP"	"GO:0042063"	"gliogenesis"	"32/982"	"283/18862"	3.19861229919384e-05	0.000325464638326731	0.000196979466600374	"SOX9/EZH2/SOX4/FA2H/SOX11/HDAC1/TREM2/POU3F2/CDKN2C/P2RX4/E2F1/EIF2B3/CNP/GCM1/ERCC2/AKT1/TP73/POU3F1/NDRG1/PAFAH1B1/ZNF365/SKI/TIAM1/MAPK1/RTN4/TGFB2/PRKCH/TLR4/IL1B/PPARG/WASF3/IL33"	32
"BP"	"GO:0044774"	"mitotic DNA integrity checkpoint"	"17/982"	"106/18862"	3.23308506907266e-05	0.000327776042639075	0.000198378387204726	"SFN/AURKA/SOX4/CDC6/MUC1/CHEK2/TIPIN/CDC25C/TRIAP1/TP53/E2F1/TOPBP1/NAE1/E2F4/CLSPN/FOXO4/PLAGL1"	17
"BP"	"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	"17/982"	"106/18862"	3.23308506907266e-05	0.000327776042639075	0.000198378387204726	"TREM2/ADIPOR1/PHB/RBCK1/TLR9/TMSB4X/HDAC7/TRAF6/BIRC2/HMGB1/LITAF/CD14/LAPTM5/CYLD/TLR3/TLR4/IL1B"	17
"BP"	"GO:0099173"	"postsynapse organization"	"22/982"	"161/18862"	3.2416145907899e-05	0.000328044336810245	0.000198540765652353	"CTTN/EPHB3/ITPKA/FZD9/PPP1R9A/CAMK2B/DVL1/HDAC6/GRIN2B/NDRG1/WNT7A/ZNF365/SIPA1L1/TIAM1/CNKSR2/IGF1R/SHANK2/SRGN/SHANK3/FYN/LILRB2/ARC"	22
"BP"	"GO:0003279"	"cardiac septum development"	"16/982"	"96/18862"	3.36980004112172e-05	0.00034030322249471	0.000205960154670022	"SOX4/SOX11/TP53/ZFPM1/SALL1/PLXND1/ANK2/HEY2/TGFB2/ENG/CITED2/GJA5/TGFBR2/ZFPM2/HEY1/TGFBR3"	16
"BP"	"GO:0030048"	"actin filament-based movement"	"21/982"	"150/18862"	3.37495842969108e-05	0.00034030322249471	0.000205960154670022	"VIL1/CCDC88C/MYO7A/TNNI3/SNTA1/CACNA1G/TNNT2/TPM3/PDE4D/TNNI2/ANK2/PIK3CA/KCNJ2/GJA5/TMOD1/GJA1/MYH10/NEDD4L/KCNJ8/CAV1/TNNC1"	21
"BP"	"GO:0001961"	"positive regulation of cytokine-mediated signaling pathway"	"11/982"	"49/18862"	3.38670012277316e-05	0.000340870756039407	0.000206303640387816	"MMP12/TREM2/MAVS/AXL/RIPK2/ADAM17/LAPTM5/TXK/TSLP/CD300LF/GAS6"	11
"BP"	"GO:0007589"	"body fluid secretion"	"15/982"	"86/18862"	3.39881217584667e-05	0.000341473453919298	0.000206668408454517	"AGR2/AQP5/SLC6A3/CELSR2/ZBTB7B/CAD/PRLR/STAT5B/PRKCE/NR1H2/STAT5A/NCOA1/NPR3/SOCS2/CAV1"	15
"BP"	"GO:0009749"	"response to glucose"	"24/982"	"185/18862"	3.44670901491529e-05	0.000345662760200857	0.000209203883033291	"SOX4/GJB6/LDHA/SMARCA4/EIF2B3/SMARCB1/HNF4A/PTPRN/ADCY8/PRKCE/RAF1/SIN3A/TIAM1/IGF1R/PIK3CA/IRS2/PPARGC1A/PTPRN2/GAS6/TGFBR2/GJA1/CCN2/CAMK2N1/ICAM1"	24
"BP"	"GO:0031333"	"negative regulation of protein-containing complex assembly"	"20/982"	"139/18862"	3.45768885976323e-05	0.000346141347971988	0.000209493536509513	"SOX9/PMEPA1/PARK7/VIL1/HIP1R/LCMT1/STMN1/HDAC6/SPTBN4/SRC/ADD2/TMSB4X/THRA/BIRC2/RAF1/HMGB1/TMOD2/MAP2/TMOD1/CDH5"	20
"BP"	"GO:0038034"	"signal transduction in absence of ligand"	"13/982"	"67/18862"	3.52039472195739e-05	0.000350530731600614	0.000212150102981116	"PRDX2/AKT1/PPP1CA/RET/TERT/MOAP1/APPL1/MKNK2/BCL2L2/MCL1/FAS/IL1B/FYN"	13
"BP"	"GO:0050766"	"positive regulation of phagocytosis"	"13/982"	"67/18862"	3.52039472195739e-05	0.000350530731600614	0.000212150102981116	"TREM2/LYAR/IL2RB/GATA2/SIRPB1/RAP1A/IL15RA/IL15/CD300LF/GAS6/PTPRC/IL1B/PPARG"	13
"BP"	"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	"13/982"	"67/18862"	3.52039472195739e-05	0.000350530731600614	0.000212150102981116	"PRDX2/AKT1/PPP1CA/RET/TERT/MOAP1/APPL1/MKNK2/BCL2L2/MCL1/FAS/IL1B/FYN"	13
"BP"	"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"10/982"	"41/18862"	3.57699237075703e-05	0.000355292159468519	0.000215031840077036	"SFRP2/PARK7/BRCA1/RFFL/RAF1/PEA15/CFLAR/FAS/ICAM1/TNFAIP3"	10
"BP"	"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"12/982"	"58/18862"	3.58732937196515e-05	0.000355292159468519	0.000215031840077036	"PRDX2/AKT1/TRAF6/PRKCE/RIPK2/MAPK1/MYD88/CD14/CD55/TLR4/IL1B/TNFAIP3"	12
"BP"	"GO:0050732"	"negative regulation of peptidyl-tyrosine phosphorylation"	"12/982"	"58/18862"	3.58732937196515e-05	0.000355292159468519	0.000215031840077036	"SFRP2/SNX6/IBTK/SFRP1/PTPN6/DUSP22/PPP2CA/SH2B3/PTPRC/HYAL2/SH3BP5/CAV1"	12
"BP"	"GO:0046632"	"alpha-beta T cell differentiation"	"17/982"	"107/18862"	3.66036354636026e-05	0.000361882750611788	0.000219020633251792	"ZBTB7B/CBFB/ZFPM1/IL27/SPN/HMGB1/PRDM1/ZAP70/RIPK2/RORA/IL4R/FOXP1/RUNX3/BCL6/ITK/TGFBR2/ZBTB16"	17
"BP"	"GO:0008637"	"apoptotic mitochondrial changes"	"18/982"	"118/18862"	3.82442182074533e-05	0.000376101870766772	0.000227626405965089	"SFN/BIK/ATP5IF1/HIP1R/THEM4/TRIAP1/FZD9/TP53/ZNF205/E2F1/AKT1/TP63/TP73/MOAP1/MAPK8/TP53BP2/PLAUR/JUN"	18
"BP"	"GO:0031398"	"positive regulation of protein ubiquitination"	"18/982"	"118/18862"	3.82442182074533e-05	0.000376101870766772	0.000227626405965089	"AIMP2/BRCA1/HDAC3/CDC14B/TRAF6/CDK9/BIRC2/HUWE1/RASSF5/TOPORS/RIPK2/CUL3/LAPTM5/NDFIP1/CRY1/ARRB1/ANGPT1/CAV1"	18
"BP"	"GO:0043500"	"muscle adaptation"	"18/982"	"118/18862"	3.82442182074533e-05	0.000376101870766772	0.000227626405965089	"EZH2/GTF2IRD1/G6PD/P2RX4/CAMK2B/MYOD1/CAMTA2/CDK9/YY1/HEY2/PPARGC1A/UTRN/CFLAR/FOXO1/IL15/IL1B/NR4A3/TNNC1"	18
"BP"	"GO:0035148"	"tube formation"	"20/982"	"140/18862"	3.84026959507358e-05	0.000376640453271354	0.000227952369777988	"SOX9/SFRP2/SOX4/SOX11/HOXA1/PHACTR4/WNT4/RET/DVL1/TSC2/PAX8/SFRP1/TRAF6/RALA/SKI/TGFB2/IFT57/DLC1/PODXL/OSR1"	20
"BP"	"GO:0032677"	"regulation of interleukin-8 production"	"16/982"	"97/18862"	3.8434077817683e-05	0.000376640453271354	0.000227952369777988	"PARK7/TLR9/TMSB4X/HMGB1/MAVS/MYD88/CD33/CD14/TLR3/TLR1/PTPRC/HYAL2/TLR4/IL1B/TLR8/ARRB1"	16
"BP"	"GO:0019079"	"viral genome replication"	"19/982"	"129/18862"	3.87786784398428e-05	0.000379350721018532	0.000229592692665071	"TOP2A/PPIB/ILF3/KPNA6/SMARCB1/HTATSF1/PHB/PARP10/CTBP1/ZBED1/PPIA/VCP/TNIP1/MAVS/INPP5K/NFIA/NR5A2/OASL/GAS6"	19
"BP"	"GO:0071103"	"DNA conformation change"	"37/982"	"352/18862"	4.0027711101314e-05	0.000390883567602324	0.000236572664376095	"TOP2A/NCAPG/SOX9/MCM2/CDCA5/OIP5/BRIP1/HDAC1/HMGA1/DNMT1/MCM3/ITGB3BP/MNAT1/GTF2H4/RBBP7/MCM5/RUVBL1/MCM7/TP53/MCM6/H2AX/CHD4/ERCC2/SUV39H1/DFFB/RBBP4/RUVBL2/DAXX/PARP10/XRCC6/CTCF/GTF2H1/HMGB1/XPA/GTF2H5/SIRT1/TPR"	37
"BP"	"GO:0045766"	"positive regulation of angiogenesis"	"23/982"	"175/18862"	4.05305121425073e-05	0.000394412104200036	0.000238708224357267	"SFRP2/ADAM12/HSPB1/BRCA1/TERT/PRKD1/CD40/HMGB1/SP1/SIRT1/TLR3/GATA2/AKT3/GAB1/BTG1/ENG/TGFBR2/TIE1/IL1B/RRAS/ETS1/TEK/CDH5"	23
"BP"	"GO:1904018"	"positive regulation of vasculature development"	"23/982"	"175/18862"	4.05305121425073e-05	0.000394412104200036	0.000238708224357267	"SFRP2/ADAM12/HSPB1/BRCA1/TERT/PRKD1/CD40/HMGB1/SP1/SIRT1/TLR3/GATA2/AKT3/GAB1/BTG1/ENG/TGFBR2/TIE1/IL1B/RRAS/ETS1/TEK/CDH5"	23
"BP"	"GO:0033262"	"regulation of nuclear cell cycle DNA replication"	"6/982"	"14/18862"	4.10448040781129e-05	0.000396647881351052	0.000240061373482495	"CDT1/DBF4/CHEK2/TIPIN/BCL6/DACH1"	6
"BP"	"GO:0045898"	"regulation of RNA polymerase II transcription preinitiation complex assembly"	"6/982"	"14/18862"	4.10448040781129e-05	0.000396647881351052	0.000240061373482495	"TP53/PSMC4/PSMC6/PSMC5/THRA/HMGB1"	6
"BP"	"GO:0070672"	"response to interleukin-15"	"6/982"	"14/18862"	4.10448040781129e-05	0.000396647881351052	0.000240061373482495	"SHC1/STAT5B/STAT5A/IL2RB/IL15RA/IL15"	6
"BP"	"GO:0072425"	"signal transduction involved in G2 DNA damage checkpoint"	"6/982"	"14/18862"	4.10448040781129e-05	0.000396647881351052	0.000240061373482495	"CHEK1/BRCC3/BRCA1/BABAM2/CDC14B/UIMC1"	6
"BP"	"GO:0031960"	"response to corticosteroid"	"21/982"	"152/18862"	4.12154052570004e-05	0.000397607438949886	0.000240642122116087	"GJB2/DNMT3B/PTPRU/CAD/MYOD1/SRC/HMGB1/CPS1/AVPR1A/PPARGC1B/CFLAR/ENG/FOXO1/SCNN1B/SCNN1G/CCN2/HEY1/DUSP1/ICAM1/ZFP36/FOSB"	21
"BP"	"GO:0006289"	"nucleotide-excision repair"	"17/982"	"108/18862"	4.13691772524371e-05	0.000398052814662281	0.000240911674810706	"BRIP1/HMGN1/GPS1/MNAT1/GTF2H4/CDK7/TP53/ERCC2/ERCC4/TCEA1/GTF2H1/HMGB1/COPS2/CCNH/XPA/GTF2H5/SIRT1"	17
"BP"	"GO:0006360"	"transcription by RNA polymerase I"	"13/982"	"68/18862"	4.14757326611881e-05	0.000398052814662281	0.000240911674810706	"MNAT1/GTF2H4/SMARCA4/CDK7/SMARCB1/ERCC2/TAF1/TBP/LYAR/GTF2H1/CCNH/GTF2H5/CAVIN1"	13
"BP"	"GO:1903201"	"regulation of oxidative stress-induced cell death"	"13/982"	"68/18862"	4.14757326611881e-05	0.000398052814662281	0.000240911674810706	"HSPB1/PARK7/TRAP1/NONO/AKT1/HDAC6/PPIA/FBXO7/SIRT1/MCL1/TLR4/FYN/NR4A3"	13
"BP"	"GO:0010906"	"regulation of glucose metabolic process"	"18/982"	"119/18862"	4.290534772564e-05	0.000409120455099481	0.0002476100919446	"MST1/LCMT1/TP53/OGT/AKT1/PPP1CA/ADIPOR1/SRC/HMGB1/C1QTNF1/RORA/SIRT1/RGN/INPP5K/CRY1/IRS2/PPARGC1A/KAT2B"	18
"BP"	"GO:2000134"	"negative regulation of G1/S transition of mitotic cell cycle"	"18/982"	"119/18862"	4.290534772564e-05	0.000409120455099481	0.0002476100919446	"SFN/AURKA/EZH2/SOX4/MUC1/CHEK2/CDKN2C/CDC25C/TRIAP1/TP53/E2F1/E2F4/GFI1B/PRMT2/FBXO7/PKD2/PLAGL1/FHL1"	18
"BP"	"GO:0032663"	"regulation of interleukin-2 production"	"12/982"	"59/18862"	4.29224293818501e-05	0.000409120455099481	0.0002476100919446	"TRIM27/CARD11/HDAC7/TRAF6/STAT5B/PDE4D/RIPK2/LAPTM5/PTPRC/IL1B/TNFAIP3/ZFP36"	12
"BP"	"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"12/982"	"59/18862"	4.29224293818501e-05	0.000409120455099481	0.0002476100919446	"SFRP2/PARK7/BRCA1/RFFL/SFRP1/RAF1/PEA15/FEM1B/CFLAR/FAS/ICAM1/TNFAIP3"	12
"BP"	"GO:1900180"	"regulation of protein localization to nucleus"	"19/982"	"130/18862"	4.32401962083037e-05	0.00041086187726754	0.000248664044876488	"CCT6A/PARK7/CCT5/PIK3R2/HDAC3/AKT1/SUMO4/CCT7/SRC/TERT/SIN3A/RASSF5/MAVS/MAPK1/TPR/PIK3R1/HYAL2/FYN/ANGPT1"	19
"BP"	"GO:1902176"	"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	"7/982"	"20/18862"	4.32524967639968e-05	0.00041086187726754	0.000248664044876488	"HSPB1/PARK7/TRAP1/NONO/AKT1/PPIA/SIRT1"	7
"BP"	"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"9/982"	"34/18862"	4.36451032935033e-05	0.000413183524557852	0.0002500691647913	"IKBKG/CD40/PRKCE/BIRC2/UBE2D3/CD14/TLR3/CD300LF/TLR4"	9
"BP"	"GO:2000352"	"negative regulation of endothelial cell apoptotic process"	"9/982"	"34/18862"	4.36451032935033e-05	0.000413183524557852	0.0002500691647913	"SCG2/TERT/GATA2/GAS6/ICAM1/TNFAIP3/TEK/ANGPT1/CDH5"	9
"BP"	"GO:0019217"	"regulation of fatty acid metabolic process"	"16/982"	"98/18862"	4.37481042228969e-05	0.000413456659570972	0.000250234473039443	"SOX9/BRCA1/AKT1/ADIPOR1/NCOR1/AVPR1A/NR1H2/SIRT1/RGN/IRS2/PPARGC1A/IL1B/PPARG/NR4A3/PTGS2/CAV1"	16
"BP"	"GO:0045582"	"positive regulation of T cell differentiation"	"15/982"	"88/18862"	4.49224505346424e-05	0.000423120919224942	0.000256083528474508	"SOX4/IL2RA/ZBTB7B/CBFB/STAT5B/ZAP70/RIPK2/IL4R/RUNX3/BCL6/PTPRC/TGFBR2/LILRB2/IL7R/ZBTB16"	15
"BP"	"GO:0070664"	"negative regulation of leukocyte proliferation"	"15/982"	"88/18862"	4.49224505346424e-05	0.000423120919224942	0.000256083528474508	"SOX11/IL2RA/MAD1L1/ZBTB7B/DLG5/BLK/SPN/PTPN6/NDFIP1/BTK/CEBPB/TYROBP/LILRB2/TNFAIP3/IL33"	15
"BP"	"GO:0043618"	"regulation of transcription from RNA polymerase II promoter in response to stress"	"17/982"	"109/18862"	4.66756487247321e-05	0.000438892777890567	0.000265629057977263	"MUC1/CHEK1/PSMD4/PSMC1/TP53/PSMC4/PSMC6/PSMA1/PSMC5/PSMD13/CREBBP/PSMD9/SIN3A/CEBPB/JUN/NEDD4/CITED2"	17
"BP"	"GO:0010212"	"response to ionizing radiation"	"20/982"	"142/18862"	4.72054795942955e-05	0.000443127532353184	0.000268192038949692	"SFRP2/BRCC3/NOX4/DNMT3B/CHEK2/USP28/BRCA1/ATR/TP53/H2AX/BABAM2/TOPBP1/XRCC6/SFRP1/UIMC1/GTF2H5/SIRT1/PTPRC/ICAM1/MYC"	20
"BP"	"GO:0031667"	"response to nutrient levels"	"44/982"	"451/18862"	4.81059657337477e-05	0.000450821621733407	0.000272848697288625	"SFRP2/FOXA3/BRIP1/LDHA/DNMT3B/TRIM24/KRT20/VDR/G6PD/TP53/OGT/CAD/AKT1/WNT4/MYOD1/SRC/SFRP1/FOXO4/EIF2S1/PRKD1/CD40/ACSL3/CPS1/NR1H2/TRIM25/MAPK8/MAPK1/SLC38A2/SIRT1/STC2/PPM1D/PPARGC1A/NCOA1/JUN/FOXO1/IL15/KLF10/GAS6/TGFBR2/FAS/PPARG/ICAM1/ZFP36/ADRB2"	44
"BP"	"GO:0001936"	"regulation of endothelial cell proliferation"	"23/982"	"177/18862"	4.85426517815656e-05	0.000453329844010907	0.000274366737125079	"SCG2/ATP5IF1/AKT1/PRKD1/HMGB1/SP1/ADAM17/STAT5A/SIRT1/NR2F2/GATA2/AKT3/WNT2/NR4A1/EGFL7/TIE1/GJA1/CXCL12/PPARG/TEK/ACVRL1/CAV2/CAV1"	23
"BP"	"GO:0003208"	"cardiac ventricle morphogenesis"	"13/982"	"69/18862"	4.86988121525347e-05	0.000453329844010907	0.000274366737125079	"SFRP2/SOX4/SOX11/TNNI3/TNNT2/HEY2/TGFB2/ENG/TGFBR2/ZFPM2/HEY1/TGFBR3/TNNC1"	13
"BP"	"GO:0043550"	"regulation of lipid kinase activity"	"13/982"	"69/18862"	4.86988121525347e-05	0.000453329844010907	0.000274366737125079	"CD19/PIP4K2C/PIK3R2/SRC/PRKD1/CD81/NRBF2/PIK3R3/PIP4K2A/PIK3R1/KIT/TEK/SOCS2"	13
"BP"	"GO:1905710"	"positive regulation of membrane permeability"	"13/982"	"69/18862"	4.86988121525347e-05	0.000453329844010907	0.000274366737125079	"SFN/ATP5IF1/HIP1R/FZD9/TP53/ZNF205/E2F1/TP63/TP73/MOAP1/MAPK8/TP53BP2/LAPTM5"	13
"BP"	"GO:0042102"	"positive regulation of T cell proliferation"	"16/982"	"99/18862"	4.96994813229063e-05	0.000461873846427543	0.000279537784423224	"IL2RA/CARD11/IL27RA/TRAF6/STAT5B/CD81/HMGB1/EFNB1/ZAP70/RIPK2/CD55/IL15/PTPRC/TGFBR2/IL1B/LILRB2"	16
"BP"	"GO:0097300"	"programmed necrotic cell death"	"11/982"	"51/18862"	5.03214586261723e-05	0.000466875962228846	0.000282565191970415	"FZD9/TP53/RBCK1/BIRC2/CD14/CYLD/TLR3/CFLAR/FAS/TLR4/CAV1"	11
"BP"	"GO:0040014"	"regulation of multicellular organism growth"	"12/982"	"60/18862"	5.11400087348516e-05	0.000472113723022405	0.000285735217852796	"POU3F2/SLC6A3/PPIB/VIL1/AFG3L2/SPTBN4/STAT5B/STAT5A/PIK3CA/GHR/ADRB2/SOCS2"	12
"BP"	"GO:0043966"	"histone H3 acetylation"	"12/982"	"60/18862"	5.11400087348516e-05	0.000472113723022405	0.000285735217852796	"CHEK1/BRCA1/SUPT3H/SMARCB1/MEAF6/MYOD1/SPHK2/WBP2/SIN3A/SIRT1/SPI1/KAT2B"	12
"BP"	"GO:1902110"	"positive regulation of mitochondrial membrane permeability involved in apoptotic process"	"12/982"	"60/18862"	5.11400087348516e-05	0.000472113723022405	0.000285735217852796	"SFN/ATP5IF1/HIP1R/FZD9/TP53/ZNF205/E2F1/TP63/TP73/MOAP1/MAPK8/TP53BP2"	12
"BP"	"GO:0007259"	"receptor signaling pathway via JAK-STAT"	"22/982"	"166/18862"	5.20447014133131e-05	0.000479671496001047	0.000290309374042769	"ADIPOR1/IFNAR2/RET/PRLR/IL31RA/STAT5B/FER/CD40/STAT6/STAT5A/PPP2CA/PKD2/SH2B3/PIAS1/TSLP/IL15/KIT/PTPRC/FYN/GHR/SOCS2/CAV1"	22
"BP"	"GO:0009746"	"response to hexose"	"24/982"	"190/18862"	5.32744244737917e-05	0.000489387464358917	0.000296189724898944	"SOX4/GJB6/LDHA/SMARCA4/EIF2B3/SMARCB1/HNF4A/PTPRN/ADCY8/PRKCE/RAF1/SIN3A/TIAM1/IGF1R/PIK3CA/IRS2/PPARGC1A/PTPRN2/GAS6/TGFBR2/GJA1/CCN2/CAMK2N1/ICAM1"	24
"BP"	"GO:0045664"	"regulation of neuron differentiation"	"24/982"	"190/18862"	5.32744244737917e-05	0.000489387464358917	0.000296189724898944	"SOX9/SFRP2/BCL11A/SOX11/DNMT3B/CSNK1D/TP73/TCF3/RET/SIX3/SFRP1/NRCAM/SIN3A/TIAM1/HEY2/GATA2/THRB/NCOA1/PBX1/BCL6/TCF4/CXCL12/HEY1/SOCS2"	24
"BP"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"37/982"	"358/18862"	5.7349209869203e-05	0.000525952622089928	0.000318319887189517	"SFRP2/SOX11/PMEPA1/DLX5/RUNX2/TP53/SNX6/HNF4A/PARD6A/SRC/CREBBP/SFRP1/DUSP22/UBE2D3/SKI/ADAM17/APPL1/SIRT1/TGFB1I1/TGFB2/MSX1/DKK3/DDX5/JUN/EXT1/ENG/CITED2/LTBP4/FSTL3/TGFBR2/PPARG/ID1/ACVRL1/TGFBR3/CDH5/CAV2/CAV1"	37
"BP"	"GO:0050729"	"positive regulation of inflammatory response"	"19/982"	"133/18862"	5.94879372174834e-05	0.00054467116243791	0.000329648823298335	"PLA2G7/TREM2/PARK7/TLR9/STAT5B/CD81/TNIP1/BTK/TLR3/CEBPB/TSLP/IL15/HYAL2/TLR4/IL1B/ETS1/IL1RL1/PTGS2/IL33"	19
"BP"	"GO:0030888"	"regulation of B cell proliferation"	"12/982"	"61/18862"	6.06832319930841e-05	0.000553513754243517	0.000335000584479483	"CARD11/TLR9/BLK/CD40/CD81/BTK/IRS2/BCL6/TYROBP/BST1/PTPRC/TLR4"	12
"BP"	"GO:0032623"	"interleukin-2 production"	"12/982"	"61/18862"	6.06832319930841e-05	0.000553513754243517	0.000335000584479483	"TRIM27/CARD11/HDAC7/TRAF6/STAT5B/PDE4D/RIPK2/LAPTM5/PTPRC/IL1B/TNFAIP3/ZFP36"	12
"BP"	"GO:0002886"	"regulation of myeloid leukocyte mediated immunity"	"11/982"	"52/18862"	6.08507767846622e-05	0.000553513754243517	0.000335000584479483	"SPHK2/BLK/FER/MAVS/DDX21/IL4R/BTK/GATA2/PRAM1/GAB2/TYROBP"	11
"BP"	"GO:0014888"	"striated muscle adaptation"	"11/982"	"52/18862"	6.08507767846622e-05	0.000553513754243517	0.000335000584479483	"EZH2/GTF2IRD1/CAMK2B/MYOD1/CAMTA2/HEY2/PPARGC1A/CFLAR/FOXO1/IL15/TNNC1"	11
"BP"	"GO:0042180"	"cellular ketone metabolic process"	"29/982"	"254/18862"	6.19939943009166e-05	0.000562994319579659	0.000340738463447177	"SOX9/PSMD4/PARK7/BRCA1/PSMC1/PSMC4/PSMC6/PSMA1/PSMC5/AKT1/ADIPOR1/WNT4/PSMD13/STAT5B/PRKCE/NCOR1/PSMD9/AVPR1A/NR1H2/SIRT1/RGN/DKK3/IRS2/PPARGC1A/IL1B/PPARG/NR4A3/PTGS2/CAV1"	29
