"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0032874"	"positive regulation of stress-activated MAPK cascade"	"37/1983"	"116/18862"	3.0139891114517e-10	8.08418857227155e-09	4.52063115383118e-09	"TPD52L1/PDCD10/VEGFA/TNFSF11/UNC5CL/SPHK1/PRMT1/SEMA4C/HRAS/LEP/WNT7B/PLCB1/TRAF5/TLR9/MAPK8IP1/MAP3K10/EDAR/MAP3K11/PTK2B/GADD45G/TRAF6/DUSP22/NOD1/MAP3K5/FLT4/MAP3K3/RIPK1/SH3RF1/SH3RF3/RASGRP1/MYD88/NCF1/TLR4/IL1B/TLR3/RASSF2/GADD45B"	37
"BP"	"GO:1904019"	"epithelial cell apoptotic process"	"37/1983"	"116/18862"	3.0139891114517e-10	8.08418857227155e-09	4.52063115383118e-09	"MDK/KRT8/AKR1C3/E2F1/DNMT3A/NEUROD1/KRT18/TERT/PAK4/IL13/MTOR/PPARA/IL4/CD40LG/RB1/STK4/GSN/HIPK1/PIK3CG/GATA3/CAST/MAP3K5/YAP1/ITGA4/COL4A3/PPARGC1A/JAK2/GATA2/BMPR2/TCF7L2/ARRB2/HMOX1/GAS6/TEK/ICAM1/ANGPT1/IL6"	37
"BP"	"GO:0030183"	"B cell differentiation"	"41/1983"	"137/18862"	3.07263422337937e-10	8.20502103455507e-09	4.58819996281055e-09	"MSH2/CD79A/MMP14/CD19/ADA/BAK1/TP53/FZD9/CARD11/CR2/BAX/CD79B/ITFG2/TLR9/BCL2/JAK3/IL4/PTPRJ/ZBTB7A/CD40LG/GPS2/FLT3/NFAM1/INPP5D/EP300/HDAC5/PTK2B/PLCG2/HDAC4/SYK/ITGA4/PLCL2/PIK3R1/GPR183/BCL6/PTPN6/KIT/IL7/KLF6/BTK/IL6"	41
"BP"	"GO:0033002"	"muscle cell proliferation"	"56/1983"	"222/18862"	3.16596383206499e-10	8.3997043572835e-09	4.69706574272025e-09	"CCNB1/MMP9/IRAK1/DNMT1/STAT1/MNAT1/ITGA2/GSTP1/EGFR/IRAK4/RPS6KB1/TERT/TP73/MAPK14/NPPC/HTR1B/VGLL4/HES5/MEF2D/IL13/MTOR/MMP2/AKT1/TRAF6/PDGFRB/SAV1/HDAC4/FGF9/PTGIR/MAP3K5/YAP1/ERBB4/EREG/PPARGC1A/EFEMP2/GJA1/CTNNBIP1/IL15/JAK2/TCF7L2/IL18/WNT2/MYD88/MEF2C/CDKN1A/ANG/NPR3/HMOX1/GATA6/FGF2/ZFPM2/ANGPT1/PPARG/S1PR1/KLF4/IL6"	56
"BP"	"GO:0051099"	"positive regulation of binding"	"47/1983"	"170/18862"	3.17337629405242e-10	8.3997043572835e-09	4.69706574272025e-09	"MMP9/TWIST1/CDT1/H1-0/MEN1/POU4F1/HMGB2/NEUROD1/HSP90AB1/TXN/EGF/ITGA2/ADD2/HIP1R/ERCC2/RAN/TERT/DERL1/MYOD1/EIF3D/TAF1/POU4F2/EPB41/PSEN1/LRP1/RB1/STK4/RARA/NRP1/EP300/TIAM1/TRAF6/GPSM1/GATA3/PLAUR/TICAM1/ADD1/TRIM21/PLCL2/SKI/JAK2/TCF7L2/RAPGEF2/CSF3/CLDN5/PPARG/KLF4"	47
"BP"	"GO:0009266"	"response to temperature stimulus"	"57/1983"	"228/18862"	3.19357588712225e-10	8.41625785099684e-09	4.70632235996963e-09	"RPA3/IRAK1/HSPD1/DNAJA3/PDCD6/HDAC2/GLRX2/MLST8/EIF2B2/HSP90AB1/CHORDC1/PTGES3/RBBP7/HSP90AA1/ATR/RPS6KB1/CAMK2B/DHX36/NR2F6/EIF2B4/HTR1B/ATP2A2/DAXX/CIDEA/ADORA1/MAP2K7/MAPT/MTOR/NTSR1/UCP3/SLC9A1/CAMK2A/CREBBP/CAMK2G/MAPK3/CAMK2D/PSIP1/THRA/EP300/AKT1/BAG3/ATP2B1/DNAJA1/FOXO1/BAG1/LYN/CIRBP/PPARGC1A/NFKBIA/TGFB1I1/ARRB2/CDKN1A/ADRB1/HMOX1/CRYAB/PPARG/ADRB2"	57
"BP"	"GO:0048568"	"embryonic organ development"	"86/1983"	"412/18862"	3.22370743282107e-10	8.45872798133701e-09	4.73007140943906e-09	"TWIST1/HOXA1/HOXB7/SLC9A3R1/KRT8/PLK4/MMP14/SOX9/SIX2/VANGL2/TMED2/VEGFA/HOXD10/ADA/PAX5/FOXG1/MIB1/NEUROD1/DLG1/MKKS/MDFI/DVL2/PPP1R13L/MED1/DLX2/ALX1/TP53/WNT7B/HOXA11/ERCC2/EYA1/GNAS/THOC5/HOXB3/PBX2/GDNF/HOXB4/ATP6V1B1/HOXD4/ERCC3/TH/MMP16/TEAD2/FGF8/GATA1/WNT1/CDX2/OTX1/POU3F4/HOXB1/GCM1/FOXH1/RARB/PAX8/PSEN1/FRS2/HOXB6/MAPK3/RBBP6/STK4/BBS4/AKT1/HIPK1/TAL1/GATA3/SEC24B/YAP1/PBX1/NCOA1/NR2F2/GATA2/SOX18/NES/LIF/SOCS3/CEBPA/WNT2/MEF2C/JUNB/KIT/SPRY2/SH2B3/CCN1/IFT57/ZFPM2/EFEMP1"	86
"BP"	"GO:0070665"	"positive regulation of leukocyte proliferation"	"43/1983"	"148/18862"	3.24527454042876e-10	8.47845534696431e-09	4.74110283737279e-09	"CD24/TNFSF4/IL2RA/CD38/DNAJA3/ADA/PTK2/LEP/CARD11/TLR9/BCL2/JAK3/TNFRSF4/ZNF335/EPO/IL13/CD209/IL4/CD40LG/MAPK3/NCK1/IL27RA/TRAF6/ZAP70/PTPN22/SYK/TICAM1/CSF1R/LYN/GPR183/CD86/BCL6/IL15/PELI1/IL18/MYD88/MEF2C/CDKN1A/IL7/TLR4/PRKCQ/IL1B/IL6"	43
"BP"	"GO:0071158"	"positive regulation of cell cycle arrest"	"30/1983"	"82/18862"	3.3862270011195e-10	8.80856894472248e-09	4.92570043810758e-09	"CCNB1/AURKA/CDK1/FAP/CHEK2/BRCA1/CARM1/CDK5R1/POU4F1/E2F1/PRMT1/CDC25C/ARID3A/TP53/CNOT3/BAX/CDK2/CNOT1/TP73/CNOT7/E2F4/ZBTB17/FOXO4/TNKS1BP1/EP300/PLK3/RBL2/CDKN1A/GATA6/PLAGL1"	30
"BP"	"GO:0099177"	"regulation of trans-synaptic signaling"	"85/1983"	"406/18862"	3.50159127791661e-10	9.0695722584664e-09	5.07165197063503e-09	"SLC7A11/LRP8/SERPINE2/CDH2/ITPKA/CD38/KAT2A/RGS4/CDH1/CLSTN1/ZMYND8/HRAS/SH3GL1/KCNJ10/EGFR/MTMR2/GRIN2D/CAMK2B/MPP2/PLCB1/PPFIA3/STAU1/DLGAP4/SQSTM1/HTR1B/DLGAP3/GRIN3A/ATP2A2/RGS14/GRIN1/GRM5/GRM4/ADORA1/PTPRA/SLC8A2/GRM2/MAPT/SYNGAP1/MTOR/LZTS1/SRC/GRID2/GRIK1/CAMK2A/GRIN2C/RPL22/GRM1/GRIN2B/PSEN1/SLC8A3/AKAP5/BRSK1/KIF5B/S1PR2/NRG3/PTK2B/RAP1A/RASGRF1/RAP1B/PTPRD/HOMER1/CDH11/ZDHHC3/PPP1R9A/PPP3CA/USP8/PTN/PRKCB/PLCL2/JAK2/FABP5/RAPGEF2/FYN/MEF2C/ARRB2/KIT/EGR2/PRKCZ/IL1B/TYROBP/MME/AKAP12/SLC1A1/NRGN/ADRB2"	85
"BP"	"GO:0043281"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"53/1983"	"205/18862"	3.59480985695057e-10	9.27122969516953e-09	5.18441763445053e-09	"MMP9/FAM162A/BCL2L12/VIL1/HSPD1/VEGFA/PDCD6/TP63/PAK2/PDCD5/EPHA7/BAK1/HIP1R/BCAP31/BAX/SENP1/NDUFA13/ATP2A3/PRDX3/FABP1/MAPT/SRC/CASP9/GSN/AKT1/MTCH1/GPX1/NLRP12/PLAUR/NOD1/MAP3K5/SYK/PPM1F/RAF1/RIPK1/COL4A3/SH3RF1/NAIP/S100A9/JAK2/SERPINB9/ARRB2/S100A8/CRYAB/DHCR24/GAS6/CCN1/IFT57/DLC1/SLC1A1/PPARG/KLF4/AQP1"	53
"BP"	"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	"44/1983"	"154/18862"	3.67442015245246e-10	9.43622366810664e-09	5.27668130291717e-09	"BRCA1/BCL2L12/CTTN/HMGB2/PRDX2/PAK2/PPP1CA/ITGAV/RET/GSTP1/RPS6KB1/EYA1/TERT/GDNF/BCL2L1/GATA1/FAF1/BCL2/WWOX/SRC/DAPK3/IL4/BCL2L14/FGFR1/STK4/ZMYND11/AKT1/GPX1/PELI3/CTNNA1/RAF1/YAP1/RIPK1/LGALS3/MCL1/CYLD/SH3RF1/TCF7L2/FYN/IL7/HMOX1/TIMP3/IL1B/ICAM1"	44
"BP"	"GO:0050678"	"regulation of epithelial cell proliferation"	"80/1983"	"374/18862"	3.98851567792927e-10	1.01994458119929e-08	5.703470679501e-09	"MMP12/MDK/TWIST1/CDH3/SOX9/STAT1/PDCD10/PGF/VEGFA/CLDN1/PDCD6/HMGB2/TP63/DLG1/PHB2/HRAS/EGF/EPPK1/MED1/CDK6/EGFR/LEP/BAX/DUSP10/HES5/ATP5F1A/NF1/MTOR/PRKCA/RREB1/ITGB3/FRS2/RB1/FGFR1/AIMP1/NRP2/AKT3/NRP1/AKT1/FLT1/GPX1/GATA3/SAV1/FGF9/FLT4/YAP1/ITGA4/PTN/COL4A3/EREG/PRKD1/NR2F2/GJA1/GATA2/BMPR2/CDKN1C/TCF7L2/STAT5A/CDKN2B/NR4A1/WNT2/KLF9/APOH/PGR/MEF2C/GPC3/ANG/VEGFC/HMOX1/TLR4/TIE1/FGF2/LIMS2/TEK/RGN/IFT57/CAV2/PPARG/AGTR1/EDNRB"	80
"BP"	"GO:0032680"	"regulation of tumor necrosis factor production"	"45/1983"	"160/18862"	4.09374864841303e-10	1.03805769299045e-08	5.80475814542777e-09	"TWIST1/HDAC2/GSTP1/LEP/TLR9/CIDEA/SPN/IL4/PTPRJ/PSEN1/DICER1/MAVS/RARA/IL27RA/DDX58/STAT3/NOD1/PTPN22/SYK/TICAM1/CD2/CD47/RIPK1/SIRPA/AXL/PIK3R1/JAK2/RASGRP1/TLR1/IRAK3/IFNGR1/CLEC4A/PTPN6/MYD88/TREM2/ARRB2/CD33/TLR4/TLR2/GAS6/TLR3/TYROBP/ANGPT1/CD36/IL6"	45
"BP"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"45/1983"	"160/18862"	4.09374864841303e-10	1.03805769299045e-08	5.80475814542777e-09	"MMP9/IRAK1/DNMT1/STAT1/MNAT1/ITGA2/GSTP1/EGFR/IRAK4/RPS6KB1/TERT/NPPC/HTR1B/HES5/MEF2D/IL13/MTOR/MMP2/AKT1/TRAF6/PDGFRB/HDAC4/FGF9/PTGIR/MAP3K5/EREG/PPARGC1A/EFEMP2/GJA1/CTNNBIP1/IL15/JAK2/TCF7L2/IL18/MYD88/MEF2C/CDKN1A/ANG/NPR3/HMOX1/FGF2/PPARG/S1PR1/KLF4/IL6"	45
"BP"	"GO:0050729"	"positive regulation of inflammatory response"	"40/1983"	"133/18862"	4.27814997054777e-10	1.08027761808602e-08	6.04084950697034e-09	"MDK/TNFSF4/TNFSF11/ITGA2/EGFR/RPS19/TNFRSF11A/CDK19/KARS1/TLR10/TLR9/SNX4/OSM/FFAR2/NLRP12/PIK3CG/CD47/IL16/TSLP/RIPK1/S100A9/NFKBIA/IL15/JAK2/TLR7/ETS1/IL18/CEBPA/TREM2/S100A8/TLR4/TLR2/BTK/C3/IL1B/TLR3/IL1RL1/AGTR1/S100A12/IL6"	40
"BP"	"GO:0052547"	"regulation of peptidase activity"	"92/1983"	"455/18862"	4.50100236484726e-10	1.13181455299388e-08	6.3290410446054e-09	"MMP9/SPOCK1/PI3/GAPDH/FAM162A/SERPINH1/SERPINE2/BCL2L12/HDAC1/VIL1/HSPD1/CLDN3/VEGFA/COL6A3/PDCD6/TP63/PAK2/PDCD5/EPHA7/BAK1/HIP1R/ANTXR1/SPOCK3/AHSG/BCAP31/BAX/SENP1/MAPK12/NDUFA13/ATP2A3/GRIN1/WFDC2/PRDX3/FABP1/MAPT/SRC/GRIN2B/CASP9/LRP1/PSMF1/GSN/RECK/TANK/TIMP4/AKT1/MTCH1/ROCK2/GPX1/RENBP/NLRP12/STAT3/PLAUR/CAST/PRNP/NOD1/MAP3K5/SYK/PPM1F/RAF1/RIPK1/CST3/COL4A3/SH3RF1/SERPINA3/LYN/NAIP/PEBP1/S100A9/JAK2/SERPINB9/A2M/FYN/TIMP2/ARRB2/PZP/GPC3/S100A8/CRYAB/DHCR24/SERPING1/TIMP3/GAS6/C3/CCN1/TFPI/IFT57/DLC1/SLC1A1/PPARG/KLF4/SLPI/AQP1"	92
"BP"	"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"57/1983"	"230/18862"	4.57159700160251e-10	1.14479617861706e-08	6.40163353882404e-09	"MMP9/FAM162A/BCL2L12/VIL1/HSPD1/VEGFA/PDCD6/TP63/PAK2/PDCD5/EPHA7/BAK1/HIP1R/BCAP31/BAX/SENP1/NDUFA13/ATP2A3/GRIN1/PRDX3/FABP1/MAPT/SRC/GRIN2B/CASP9/GSN/AKT1/MTCH1/GPX1/NLRP12/PLAUR/CAST/NOD1/MAP3K5/SYK/PPM1F/RAF1/RIPK1/COL4A3/SH3RF1/NAIP/S100A9/JAK2/SERPINB9/FYN/ARRB2/S100A8/CRYAB/DHCR24/GAS6/CCN1/IFT57/DLC1/SLC1A1/PPARG/KLF4/AQP1"	57
"BP"	"GO:0061028"	"establishment of endothelial barrier"	"22/1983"	"48/18862"	4.88387688225822e-10	1.21794202414993e-08	6.81066084581116e-09	"CLDN3/VEGFA/CLDN1/WNT7B/PLCB1/S1PR2/ROCK2/RAP1A/RAP1B/VCL/EZR/ADD1/RAPGEF1/MSN/SOX18/TJP1/RAPGEF2/MYD88/IL1B/PECAM1/CLDN5/ICAM1"	22
"BP"	"GO:0042098"	"T cell proliferation"	"51/1983"	"195/18862"	4.9550139029105e-10	1.22587788349862e-08	6.85503770897234e-09	"CD24/TNFSF4/IL2RA/CASP3/DNAJA3/DLG1/PRDX2/TP53/IL27/LEP/CARD11/BAX/CTLA4/PAWR/MAPK8IP1/JAK3/SPN/TNFRSF4/EPO/CD209/IL4/CD40LG/NCK1/IL27RA/TRAF6/ZAP70/PIK3CG/TNFSF8/PRNP/PTPN22/SYK/PSMB10/TNFRSF14/MSN/LGALS3/SH3RF1/DOCK2/CD86/IL15/PELI1/RAC2/CCND3/RASGRP1/IL18/PTPN6/FYN/SDC4/PRKCQ/IL1B/VSIG4/IL6"	51
"BP"	"GO:0051251"	"positive regulation of lymphocyte activation"	"77/1983"	"356/18862"	4.956324831378e-10	1.22587788349862e-08	6.85503770897234e-09	"MDK/CD24/THY1/MSH2/TNFSF4/MMP14/IL2RA/CD38/HSPD1/DNAJA3/TNFSF11/ADA/PAK2/PAK3/LEP/CARD11/CTLA4/IL1RL2/DUSP10/CBFB/TLR9/CSK/BCL2/JAK3/TNFRSF4/ZNF335/EPO/IL13/SRC/CD209/IL4/CD40LG/SOCS5/ITPKB/INPP5D/RARA/NCK1/AKT1/IL27RA/TRAF6/ZAP70/GATA3/PTPN22/LAMP1/SYK/TICAM1/CD47/SIRPB1/TNFRSF14/SIRPA/AXL/LYN/PIK3R1/GPR183/CD86/BCL6/IL15/PELI1/IL18/PTPN6/FYN/MYD88/IL4R/MEF2C/CDKN1A/IL7/TLR4/BTK/PRKCQ/GAS6/PRKCZ/IL1B/TYROBP/IL7R/MAP3K8/ZBTB16/IL6"	77
"BP"	"GO:0007260"	"tyrosine phosphorylation of STAT protein"	"31/1983"	"88/18862"	5.17114689885954e-10	1.27379067488234e-08	7.12296324715089e-09	"STAP2/HDAC2/PTK6/LEP/IL31RA/CNOT7/HES5/JAK3/EPO/IL13/NF2/IL4/FLT3/CTF1/OSM/FER/STAT3/TSLP/ERBB4/CSF1R/LYN/IL15/JAK2/LIF/IL18/SOCS3/FYN/KIT/SH2B3/GHR/IL6"	31
"BP"	"GO:0008637"	"apoptotic mitochondrial changes"	"37/1983"	"118/18862"	5.19825118162228e-10	1.2752620276866e-08	7.13119096631624e-09	"MMP9/BNIP3/PPIF/FAM162A/TIMM50/HSPD1/YWHAZ/E2F1/TP63/PDCD5/PSMD10/BMF/VDAC2/BAK1/HIP1R/SLC25A5/TP53/FZD9/GSK3A/BAX/YWHAQ/ZNF205/TP73/BCL2L1/BCL2/ATP2A1/CAMK2A/BNIP3L/AKT1/GPX1/PLAUR/SLC25A4/GZMB/ERBB4/MOAP1/PPP1R13B/ARRB2"	37
"BP"	"GO:0071260"	"cellular response to mechanical stimulus"	"28/1983"	"74/18862"	5.29708333255601e-10	1.29424687902735e-08	7.23735314901963e-09	"CHEK1/BNIP3/MMP7/SOX9/BAK1/ITGA2/EGFR/IL13/SLC9A1/MAP3K1/MAPK3/AKT1/BAG3/HABP4/MAP2K4/KCNJ2/HDAC4/TLR5/GJA1/TLR7/NFKB1/MAP3K14/MYD88/TLR4/TLR8/IL1B/TLR3/AQP1"	28
"BP"	"GO:0048709"	"oligodendrocyte differentiation"	"32/1983"	"93/18862"	5.44619843467011e-10	1.32531482069493e-08	7.41108326891018e-09	"MDK/BNIP3/ASCL1/SOX9/HDAC1/HDAC2/CDKN2C/EIF2B2/ZNF488/KCNJ10/DLX2/GSTP1/ERCC2/CNP/DUSP10/TP73/EIF2B4/HDAC10/HES5/CSK/RHEB/NF1/MTOR/SLC8A3/HDAC11/GSN/PTN/TPPP/LYN/LPAR1/TLR2/PPARG"	32
"BP"	"GO:0071706"	"tumor necrosis factor superfamily cytokine production"	"46/1983"	"167/18862"	5.58028484400983e-10	1.34671964721231e-08	7.53077781182166e-09	"TWIST1/HDAC2/GSTP1/LEP/TLR9/CIDEA/SPN/IL4/PTPRJ/PSEN1/DICER1/MAVS/RARA/IL27RA/DDX58/STAT3/NOD1/PTPN22/SYK/TICAM1/CD2/CD47/RIPK1/SIRPA/AXL/PIK3R1/CD86/JAK2/RASGRP1/TLR1/IRAK3/IFNGR1/CLEC4A/PTPN6/MYD88/TREM2/ARRB2/CD33/TLR4/TLR2/GAS6/TLR3/TYROBP/ANGPT1/CD36/IL6"	46
"BP"	"GO:0002683"	"negative regulation of immune system process"	"84/1983"	"403/18862"	5.58108342201625e-10	1.34671964721231e-08	7.53077781182166e-09	"MMP12/MDK/THY1/TNFSF4/SOX9/IL2RA/LAX1/CASP3/ADA/TARBP2/DLG1/PRDX2/CDK6/RPS19/PHPT1/CTLA4/PLCB1/DUSP10/CBFB/THOC1/BLK/PAWR/IL31RA/CNOT7/ADORA1/WASL/JAK3/SPN/IL4/PTPRJ/GPS2/SOCS5/DUSP3/INPP5D/UBASH3A/APPL1/RARA/AKT1/IL27RA/GPX1/FER/SEC14L1/PRNP/PTPN22/NR1H2/CD47/EZR/TRIM21/TNFRSF14/LGALS3/CRK/AXL/LYN/LPXN/PLCL2/PIK3R1/CD86/BCL6/GATA2/SERPINB9/PELI1/UBASH3B/IRAK3/PTPN6/A2M/IL4R/ARRB2/HMOX1/TLR4/DUSP1/SDC4/PAG1/BTK/SERPING1/TLR3/LST1/TYROBP/IL7R/CD300LF/IL1RL1/ANGPT1/PPARG/VSIG4/C4BPA"	84
"BP"	"GO:0016311"	"dephosphorylation"	"97/1983"	"491/18862"	5.60110408368333e-10	1.34671964721231e-08	7.53077781182166e-09	"CDKN3/PTPRH/CDC25A/HSP90B1/TIMM50/DUSP4/PPP4C/DUSP9/APEX1/PPM1E/DLG1/DLG3/CDC25C/SMG7/DUSP12/HSP90AB1/PDP1/PPP1CA/ITGA2/SMG5/POLB/THNSL2/PGAM5/PPP2R5D/PHPT1/ACP6/PPP1R3B/MTMR2/ENTPD6/SYNJ2/EYA1/DUSP10/PPIA/CDK5RAP3/DLG2/ADORA1/PPP1R2/PPP2R2B/PTPRA/BCL2/SBF1/MTOR/SRC/PTPN5/PTPRJ/PTPN18/SMG6/CDC14A/CAMK2G/DUSP3/MAGI2/INPP5D/NCK1/DUSP7/PPP1R12A/PTP4A1/PTPN12/DUSP16/ROCK2/PPP4R1/DUSP22/PDGFRB/PTPN4/CABIN1/PTPRD/PTPN22/PPP2R5A/PPP1R10/PPM1F/DUSP5/PPP3CA/PFKFB2/PTN/LGALS3/PPM1D/PPARGC1B/PHACTR3/SPRED1/PPP1R15B/JAK2/UBASH3B/PRKCD/RCAN1/PTPN6/SACM1L/MEF2C/CRY2/PTPN13/CD33/DUSP1/DUSP6/PHACTR1/RGN/ACP5/RCAN2/DLC1/PTPRB"	97
"BP"	"GO:0009914"	"hormone transport"	"70/1983"	"312/18862"	5.7966661316471e-10	1.38820952795596e-08	7.76278680787829e-09	"SPP1/SLC7A5/SLC16A1/CDK16/CD38/TNFSF11/NEUROD1/IRS1/SLC25A5/EGFR/HTR2C/LEP/PHPT1/KCNJ11/PFKL/SLC7A8/GNAS/ABCC8/DYNLL1/BLK/NADK/HNF1A/NOS2/BRSK2/ADORA1/GLP1R/HTR1A/HNF4A/PAX8/PRKCA/CASR/CYP19A1/FFAR1/KALRN/LRP1/CAMK2G/SNX4/AIMP1/KIF5B/OSM/TMF1/HMGN3/C2CD2L/FFAR2/RAP1A/TIAM1/SLC16A2/NR0B2/HNF1B/GATA3/SLC25A4/GLUD1/RAF1/PPP3CA/PFKFB2/PER2/LYN/FZD4/GJA1/JAK2/TCF7L2/SLC16A10/LIF/CRY1/CFTR/BTK/IL1B/CAMK2N1/AGTR1/IL6"	70
"BP"	"GO:0030888"	"regulation of B cell proliferation"	"25/1983"	"61/18862"	6.11269294502506e-10	1.45236621744985e-08	8.12154727797362e-09	"CD38/CASP3/ADA/CARD11/CTLA4/BLK/PAWR/TLR9/BCL2/TNFRSF4/IL13/IL4/INPP5D/TICAM1/LYN/GPR183/BCL6/PELI1/AHR/MEF2C/CDKN1A/IL7/TLR4/BTK/TYROBP"	25
"BP"	"GO:0046824"	"positive regulation of nucleocytoplasmic transport"	"25/1983"	"61/18862"	6.11269294502506e-10	1.45236621744985e-08	8.12154727797362e-09	"ECT2/JUP/CDH1/HSP90AB1/PIK3R2/TP53/LEP/RAN/EMD/MAPK14/HDAC3/IPO5/PSEN1/MAVS/DMAP1/XPO4/CAMK1/BAG3/FLNA/PIK3R1/JAK2/TCF7L2/PRKCD/GAS6/IL1B"	25
"BP"	"GO:0032640"	"tumor necrosis factor production"	"45/1983"	"162/18862"	6.3651170181543e-10	1.50052660955317e-08	8.39085738495176e-09	"TWIST1/HDAC2/GSTP1/LEP/TLR9/CIDEA/SPN/IL4/PTPRJ/PSEN1/DICER1/MAVS/RARA/IL27RA/DDX58/STAT3/NOD1/PTPN22/SYK/TICAM1/CD2/CD47/RIPK1/SIRPA/AXL/PIK3R1/JAK2/RASGRP1/TLR1/IRAK3/IFNGR1/CLEC4A/PTPN6/MYD88/TREM2/ARRB2/CD33/TLR4/TLR2/GAS6/TLR3/TYROBP/ANGPT1/CD36/IL6"	45
"BP"	"GO:0048659"	"smooth muscle cell proliferation"	"45/1983"	"162/18862"	6.3651170181543e-10	1.50052660955317e-08	8.39085738495176e-09	"MMP9/IRAK1/DNMT1/STAT1/MNAT1/ITGA2/GSTP1/EGFR/IRAK4/RPS6KB1/TERT/NPPC/HTR1B/HES5/MEF2D/IL13/MTOR/MMP2/AKT1/TRAF6/PDGFRB/HDAC4/FGF9/PTGIR/MAP3K5/EREG/PPARGC1A/EFEMP2/GJA1/CTNNBIP1/IL15/JAK2/TCF7L2/IL18/MYD88/MEF2C/CDKN1A/ANG/NPR3/HMOX1/FGF2/PPARG/S1PR1/KLF4/IL6"	45
"BP"	"GO:0046330"	"positive regulation of JNK cascade"	"30/1983"	"84/18862"	6.68332728578676e-10	1.56941167975576e-08	8.77605868451049e-09	"TPD52L1/TNFSF11/UNC5CL/HRAS/WNT7B/PLCB1/TRAF5/TLR9/MAPK8IP1/MAP3K10/EDAR/MAP3K11/PTK2B/GADD45G/TRAF6/DUSP22/NOD1/MAP3K5/FLT4/RIPK1/SH3RF1/SH3RF3/RASGRP1/MYD88/NCF1/TLR4/IL1B/TLR3/RASSF2/GADD45B"	30
"BP"	"GO:0043551"	"regulation of phosphatidylinositol 3-kinase activity"	"24/1983"	"57/18862"	6.917932278744e-10	1.61820625202403e-08	9.04891509002581e-09	"CD19/PTK2/PIK3R2/IRS1/EPHA8/AGAP2/SRC/SOCS5/FLT3/PTK2B/FLT1/PDGFRB/PIK3R5/PIK3R3/LYN/PRKD1/PIK3R1/CISH/SOCS3/KIT/FGF2/TEK/SOCS2/KLF4"	24
"BP"	"GO:0090066"	"regulation of anatomical structure size"	"97/1983"	"493/18862"	7.02360758611967e-10	1.63658192209391e-08	9.15167076655138e-09	"SPP1/CRABP2/CPS1/CDK4/SLC9A3R1/CDK5R1/SPTBN2/CTTN/CD38/VIL1/VEGFA/TWF1/DLG1/NEB/AP2M1/MKKS/SEMA4C/HSP90AB1/PPP1CA/EPHA7/RET/NPPA/ADD2/HIP1R/PAK3/EGFR/SEMA4F/SPTB/LEP/L1CAM/RND2/GNB3/JMY/SEMA3F/CTNNA2/SNX9/GDI1/LIMK1/MAP3K13/HTR1B/E2F4/CDH4/ABI2/ADORA1/WASL/HTR1D/MAPT/HTR1A/MTOR/ADRB3/CASR/POU4F2/SLC8A1/LRP1/TBXA2R/GSN/AKT3/NRP1/NCK1/ADD3/AKT1/PTK2B/ACTN2/ROCK2/RASA1/ATP2B1/GPX1/PIK3C2A/FER/HNF1B/TMSB4X/MYO1C/ADCY6/EZR/ADD1/PPP1R9A/SPTAN1/EPS8/MSN/PER2/EVL/GJA1/BMPR2/PRKCD/SPTBN1/GJA5/ADRB1/SEMA6A/HCK/IL7R/CSF3/ICAM1/AGTR1/AQP1/ADRB2/AQP4/EDNRB"	97
"BP"	"GO:0050804"	"modulation of chemical synaptic transmission"	"84/1983"	"405/18862"	7.18835693198637e-10	1.66852823402068e-08	9.33031268176045e-09	"SLC7A11/LRP8/SERPINE2/CDH2/ITPKA/CD38/KAT2A/RGS4/CDH1/CLSTN1/ZMYND8/HRAS/SH3GL1/KCNJ10/EGFR/MTMR2/GRIN2D/CAMK2B/MPP2/PLCB1/PPFIA3/STAU1/DLGAP4/SQSTM1/HTR1B/DLGAP3/GRIN3A/ATP2A2/RGS14/GRIN1/GRM5/GRM4/ADORA1/PTPRA/SLC8A2/GRM2/MAPT/SYNGAP1/MTOR/LZTS1/SRC/GRID2/GRIK1/CAMK2A/GRIN2C/RPL22/GRM1/GRIN2B/PSEN1/SLC8A3/AKAP5/BRSK1/KIF5B/S1PR2/NRG3/PTK2B/RAP1A/RASGRF1/RAP1B/PTPRD/HOMER1/CDH11/ZDHHC3/PPP1R9A/PPP3CA/USP8/PTN/PRKCB/PLCL2/JAK2/RAPGEF2/FYN/MEF2C/ARRB2/KIT/EGR2/PRKCZ/IL1B/TYROBP/MME/AKAP12/SLC1A1/NRGN/ADRB2"	84
